indicator_basename,example_string,matched_files,count_files,rule_names,guids,has_rmm_guid
moodysbrowser.exe,%programfiles(x86)%\Moody's Analytics\Moody's Add-In for Excel\MoodysBrowser.exe,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
msoffice-crypt.exe,%localappdata%\apps\2.0\*\*\*\msoffice-crypt.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
mssolvehelper databroker,%localappdata%\mssolvehelper databroker,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
obunity.exe,%localappdata%\apps\2.0\*\*\*\obunity.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
office integration,%programfiles%\Hyland\Office Integration,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
officeclicktorun.exe,%programfiles%\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,asr_lua_20.bin;asr_lua_21.bin,2,Block Office applications from injecting code into other processes;Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
offlineclient.webhost.exe,%localappdata%\apps\2.0\*\*\*\OfflineClient.WebHost.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
onenote.exe,%programfiles(x86)%\Microsoft Office\root\Office16\ONENOTE.EXE,asr_lua_20.bin;asr_lua_23.bin,2,Block Office applications from injecting code into other processes;Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
otportal.exe,%localappdata%\apps\2.0\*\*\*\OTPortal.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
palisade,%programfiles(x86)%\Palisade,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
partnerproposition.exe,%localappdata%\apps\2.0\*\*\*\PartnerProposition.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
passportoffice.browsersubprocess.exe,%userprofile%\appdata\local\Wolters Kluwer ELM Solutions\Office Companion\Application\PassportOffice.BrowserSubprocess.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
pdf architect 9,%programfiles%\PDF Architect 9,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
pdf24-reader.exe,%programfiles%\PDF24\pdf24-Reader.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
pdfxedit.exe,%programfiles(x86)%\PDF Editor\PDFXEdit.exe,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
pname,"\""?rundll32(\.exe)?\""?\s+\""?.:\\windows\\system32\\spool\\drivers\\x64\\\d+\\hpmsn\d+\.dll\""?,monitorprintjobstatus\s+/pjob=\d+\s+/pname",asr_lua_22.bin;asr_lua_23.bin,2,Block Adobe Reader from creating child processes;Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
pollev presenter,%programfiles(x86)%\Poll Everywhere\PollEv Presenter,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
powerpdf.exe,%programfiles(x86)%\Kofax\Power PDF-??\bin\PowerPDF.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
powerpnt.exe,%programfiles(x86)%\Microsoft Office\root\Office16\POWERPNT.EXE,asr_lua_20.bin;asr_lua_23.bin,2,Block Office applications from injecting code into other processes;Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
promecefpluginhost.exe,%userprofile%\AppData\Local\Kingsoft\WPS Office\*\office??\promecefpluginhost.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
protocolhandler.exe,%localappdata%\*\APT - SO\ProtocolHandler.exe,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
ptsrv.exe,%programdata%\WebEx\WebEx\Applications\ptSrv.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
ptwbxoni.exe,%programdata%\WebEx\WebEx\Applications\ptWbxONI.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
pwdsinst.exe,%programfiles(x86)%\Open Text\DM Extensions\EMail Integration\*\pwdsinst.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
pwrgate.exe,%programfiles(x86)%\Ivanti\Workspace Control\pwrgate.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
q-pulse.exe,%localappdata%\apps\2.0\*\*\*\Q-Pulse.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
qdocsviewer.exe,%localappdata%\apps\2.0\*\*\*\qDocsViewer.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
refinitivworkspace.exe,%programfiles%\Refinitiv\Refinitiv Workspace\RefinitivWorkspace.exe,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
renderprocess.exe,%programfiles%\Fiserv\Nautilus\Office Integration\*\*\RenderProcess.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
ringcentralforoutlook.browsersubprocess-x??.exe,%programfiles(x86)%\RingCentralForOutlook\RingCentralForOutlook.BrowserSubProcess-x??.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
sage software shared,%programfiles%\Common Files\Sage Software Shared,asr_lua_23.bin;asr_lua_24.bin,2,Block Office communication application from creating child processes;Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
scuserdialog.exe,%programfiles(x86)%\KnowBe4\Second Chance\scuserdialog.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
secmsg.queuemonitor.exe,%localappdata%\apps\2.0\*\*\*\SecMsg.QueueMonitor.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
setup.exe,%programfiles(x86)%\Microsoft\Edge\Application\*\Installer\setup.exe,asr_lua_21.bin;asr_lua_5.bin,2,Block credential stealing from the Windows local security authority subsystem (lsass.exe);Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
shellhelper64.dll,%programdata%\FastTrack Software\Admin By Request\ShellHelper64.dll,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
smartink-sbsdkproxy.exe,%programfiles(x86)%\SMART Technologies\SMART Product Drivers\Office\SMARTInk-SBSDKProxy.exe,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
sme-browser.exe,%localappdata%\apps\2.0\*\*\*\sme-browser.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
snl.clients.office.host.exe,%programfiles%\S&P Global Market Intelligence\SPGMI Office\SNL.Clients.Office.Host.exe,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
sp global market intelligence,%programfiles%\SP Global Market Intelligence,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
ss_crm.exe,%localappdata%\apps\2.0\*\*\*\SS_CRM.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
studio,%programfiles(x86)%\Articulate\360\Studio,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
swexplorerlauncher.exe,%localappdata%\apps\2.0\*\*\*\swExplorerLauncher.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
taskmgr.exe,%windir%\system32\taskmgr.exe,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
telsheetchecker.exe,%localappdata%\apps\2.0\*\*\*\TELSheetChecker.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
telusbusinessconnectforoutlook.browsersubprocess-x??.exe,%programfiles(x86)%\TELUSBusinessConnectForOutlook\TELUSBusinessConnectForOutlook.BrowserSubProcess-x??.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
think-cell,%programfiles%\think-cell,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
tilde shared,%programfiles%\Common Files\Tilde shared,asr_lua_23.bin;asr_lua_24.bin,2,Block Office communication application from creating child processes;Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
trayexec.exe,%programfiles(x86)%\Egress\Switch\trayexec.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
ucsinglesignon.exe,%programfiles(x86)%\Common Files\C4B\UCSingleSignOn\UCSingleSignOn.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
unify.openscape.exe,%programfiles(x86)%\Unify\Fusion for MS Office\FusionClient\Client\Unify.OpenScape.exe,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
viewsjpk.exe,%localappdata%\assembly\tmp\*\viewsjpk.exe,asr_lua_23.bin;asr_lua_23.bin.txt,2,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
werfaultsecure.exe,%windir%\system32\WerFaultSecure.exe,asr_lua_21.bin;asr_lua_22.bin,2,Block Adobe Reader from creating child processes;Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
winsxs,%windir%\winsxs,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
winword.exe,%programfiles(x86)%\Microsoft Office\root\Office16\WINWORD.EXE,asr_lua_20.bin;asr_lua_23.bin,2,Block Office applications from injecting code into other processes;Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
wise alert,%programfiles(x86)%\WISE Alert,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
work,%programfiles%\iManage\Work,asr_lua_24.bin;asr_lua_24.bin.txt,2,Block Office communication application from creating child processes,,no
worksite,%programfiles%\interwoven\worksite,asr_lua_23.bin;asr_lua_24.bin,2,Block Office communication application from creating child processes;Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
""",]+)","rundll32(\.exe)?[\""\s]+([^'\"",]+)",asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
"""]","cmd(\.exe)?[\s\""]+(/c)?[\s\""]*(.+\w+)[\s\""]*",asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
"""|$)).","explorer(\.exe)?\""?\s+(?!.+\.exe(\s|\""|$)).*",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
' population within msft org,This is a Test HIPS Rule that exposes rule logic in audit mode to \'X\' population within MSFT org,asr_lua_3.bin.txt,1,,,no
-s).)*$,"^\""?.:\\windows\\system32\\werfault\.exe\""?((?!\-s).)*$",asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
.,"explorer(%.)?(\"")?\s+.+\\departm\\industry\\maint_serv_panels\\specialized_services\\valve\\planning\\fotos_camera\\.*",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
.cmd,"cmd(\.exe)?\""?\s+\/c\s+.+runadhocallocupdate\.cmd",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
.csb$,"\""?rundll32(\.exe)?\""?\s+\""?.:\\progra~.\\ser\\doxis.~.\\wincub~.\.dll\""?,openstgfile\s+.+\.csb$",asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
.emc$,"\""?rundll32(\.exe)?\""?\s+\""?.:\\program files\\striata-reader\\keymail.dll\""?,opendocument\s+.+\.emc$",asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
.exe,"taskkill(\.exe)?\""?\s+/f\s+(/t\s+)?/im\s+microsoft\.mashup\.container\.loader\.exe",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
